publishedAt,comment,sentiment_label
2025-02-05 19:33:54-05:00,Thank you for a nuanced approach to all this new tech. Most haters get it wrong because they don't understand how much more calculations a game like Cyberpunk does compared to an older game like Battefield 4 for example. The difference is like 100x per pixel more for Cyberpunk. If you want to play it at high resolution then AI tricks are the only options for now. We are also at a point where graphics chips are getting ridiculously expensive to manufacture because of their size and number of cores. Just a quick note. The 4000 series supports the new DLSS4 with the transformer model also. Just not the multi frame generation. you can do 2X but not 3X or 4X which is locked to the 5000 series.,Neutral
2025-02-05 19:40:20-05:00,"its on average 13% faster then a 4090 without frame gen, and no matter what all yall bought creators say it is unplayable. if there is any movement of any sorts it adds artifacts and ghosting and still feels the EXACT same. dont fall this this yall the 50 series is an absolute joke",Negative
2025-02-05 21:08:23-05:00,"It better support 1,000 FPS, have 100TB ram and support 50k graphics.",Neutral
2025-02-05 21:19:27-05:00,graphics cards are stupid way overpriced.    NO thank you.,Negative
2025-02-05 21:20:35-05:00,Why are you covered in straps and tassels?,Neutral
2025-02-05 22:22:53-05:00,"I don't like the video first 1:15, it was weird and distances me as a viewer.",Negative
2025-02-05 22:24:29-05:00,I think it’s more about availability than anything else at this point.,Neutral
2025-02-05 23:24:49-05:00,Neck days 😮😮😮88inch on kb/mouse,Negative
2025-02-06 00:21:32-05:00,We’ve been told for years since the 3090 came out we could game at 8k but without dlss it’s a womp womp situation,Neutral
2025-02-06 01:26:29-05:00,"They cant make something better than this? Until then, dump the stocks further and make em struggle a little bit.",Negative
2025-02-06 02:21:22-05:00,"Just made the  switch from console to PC 2 weeks ago. Was completely shocked on Cyberpunk and a few other games when I first loaded up the game. Then remembered it was just on base graphics 😂😂.  Can't hit psycho, as I'm running the RTX 3050 Ventus 2X but planning on eventually upgrading to the 4090",Neutral
2025-02-06 02:59:47-05:00,Doesn't matter how good the graphics are the game is still the same .,Neutral
2025-02-06 03:04:43-05:00,among whats possible in 2077 with the 5090. alone with the settings. you can even add optimization mods  for GPUs and make it even more efficient or add ontop of the what the original is even possible and create something even more realistic than what it already is for the graphics. its nuts what other fans have done or made for this game to add onto. cant wait to see what the 5090 will turn into. itll go through updates and even updates vs what it is now. nothing is always perfect on release. this is going to be a big game changer..in an overall stand point.. For all users alike. hear i am using a 1070ti zotac still. lmao,Positive
2025-02-06 03:55:02-05:00,Your new studio look perfect*10. And you and your team doing so damn good kod. I like all the thinngs you do with full respect. You apsoluteley deserve 20M subs!,Positive
2025-02-06 04:00:24-05:00,So what system specs would best support the 5090 to date?,Neutral
2025-02-06 04:25:05-05:00,"we have 12 months before games are no longer developed, users simply suggest the type of game they want to play to Ai and in which style and what the mission is and Ai will just create the game as you play. All this cpu to see shadows in puddles is just a gimmick, Ai just needs access to more CPU to achieve world domination. Cue Nuclear reactor. Then GTA 6 will be released with £0 spent on development",Neutral
2025-02-06 05:44:23-05:00,Can't see any diff or to be annoyed by the little Ghosting or artefacts from X4 frame or so. But also I don't play games like that.,Negative
2025-02-06 06:16:52-05:00,"As long as the Industrie can make the consumers believe there's a NEED of higher resolutions, maxed out FPS and all that stuff, they will try to sell their newest, BEST🤔 products to them. Companies like Nvidia don't ask if some random gamer can afford their products, they only care how much money they can make with them. So who is to blame, when there are so much people out there who are willing to pay crazy much money for newest, overpriced ""High End"" stuff instead of getting along with reasonable price-value? Playing newest, buggy (because not ready developed) Games on crazy expensive hardware shouldn't be the way to go, but as long as all these crazy stuff makes someone crazy-rich, it will be sold for crazy prices.",Negative
2025-02-06 06:22:08-05:00,Fantastic review! Less than fantastic graphics card. Thank you LTT!,Positive
2025-02-06 06:55:30-05:00,In my country its 3500$ and we make waay les money. Amazing.,Positive
2025-02-06 07:01:27-05:00,is that room real,Neutral
2025-02-06 07:09:19-05:00,"So, the new card is better than rtx2060super?",Neutral
2025-02-06 07:16:40-05:00,12:30 for 5090 review thanks me later.,Neutral
2025-02-06 07:38:23-05:00,the 5090 getting average 58fps in 1440p black myth is insane,Neutral
2025-02-06 07:57:20-05:00,DO NOT SHOW AGAIN THIS CHANEL🌹,Negative
2025-02-06 08:06:24-05:00,"The 20.6x comparsion between the 2080ti and 980 is not a good comparison of actual performance. The 980 is being handicapped by a lack of vram. I am suprised that the 980 was able to start that benchmark at all. I believe what is happening is that the textures in the gpu memory are constantly being rotated in and out of vram, using up all the bandwidth between the CPU and the GPU, explaining the very poor performance. You should be getting around ~150% more performance out of the 2080ti compared to the 980. Not 20 times. Nuances like these are extremely important in PC hardware reveiws and should not be left out.",Negative
2025-02-06 08:36:55-05:00,"Grand Theft Auto V was released in September 2013 for the PlayStation 3 and Xbox 360, in November 2014 for the PlayStation 4 and Xbox One, in April 2015 for Windows, and in March 2022 for the PlayStation 5 and Xbox Series X/S.",Neutral
2025-02-06 08:49:45-05:00,"Whoever edited the thumbnail has color blindness and terrible taste for ""coolness""",Negative
2025-02-06 09:11:23-05:00,Smart shortcut is appreciatable but not the generational pricing boost that Nvidia demands for that smart shortcut.,Neutral
2025-02-06 10:16:46-05:00,Is a 4070 Super good enough for modern games at the highest settings?,Neutral
2025-02-06 10:36:10-05:00,From what I gathered from your videos on AMD and Nvdas new chips it seems like AMD might be just we good for half the price??if so could that mean Amd has a chance to really grow and compete against nvda especially with deep seek showing it doesn’t need as much as everyone thought. Or am I just dumb??,Neutral
2025-02-06 11:28:42-05:00,This video feels like a Mr Beast gpu review. Its very captivating though XD,Positive
2025-02-06 12:00:23-05:00,Testing on a tv is crazy. Just throw the video away 💀,Negative
2025-02-06 12:01:38-05:00,Aweful sponsor... I'm very dissapointed.,Negative
2025-02-06 12:14:25-05:00,i feel like partly its because of the new person introduced in that video. alot of the people leaving are around that time and i personally found them monotone and boring.,Negative
2025-02-06 12:16:05-05:00,"17:15 If I didn't already hate this guy, now I hate him even more, hearing his tone when talking about AI Slop, it makes me want to vomit",Negative
2025-02-06 12:22:51-05:00,Not worth the money if you’ve watched ANY review 😂,Negative
2025-02-06 12:58:51-05:00,"Linus, can u do what u did last time?  Order a bunch of 5090s and sell em to us legitimate gamers plz.  This launch/distribution method is an utter disaster",Negative
2025-02-06 13:17:02-05:00,Cool!,Positive
2025-02-06 13:34:25-05:00,fake and dumb info from this channel like always,Negative
2025-02-06 13:43:24-05:00,"Nah,stay on your lane...stick to your  smartphones and flashy childish edits.",Negative
2025-02-06 14:14:58-05:00,"There is another issue with 50 series. There are guys like me who use their GPUs for Deep Learning. In that case, we do not get the use of the extra AI generated frame. That is just redundant to us. I want to understand what improvement can I get in this regard if I upgrade (possibly downgrade in terms of money and energy use) to a RTX 5070 instead of a RTX 4090.",Negative
2025-02-06 15:04:41-05:00,can you please do a OC 4090 vs 5090 review no one has ffs.... it will close the gap vs efficiency,Neutral
2025-02-06 16:46:02-05:00,"Watching this at 144p, see no difference",Neutral
2025-02-06 16:49:39-05:00,"I’m so tired of hearing about the tariffs. We’re aware of your political stances LTT, please stop.",Negative
2025-02-06 16:53:10-05:00,Miss me with the AI hallucinations. The fact nvidia thinks this is ok is concerning. Hope they dont use this type of shit in real world applications ie:  self driven cars.,Negative
2025-02-06 16:58:13-05:00,Its getting to the point we need reassurance that a video card over 2k is worth buying.,Neutral
2025-02-06 18:08:37-05:00,2000 dollars?  sorry did u mean  5000 dollars right? bcs gl fiding one .... and this is only the  founder one.,Neutral
2025-02-06 18:52:16-05:00,Don't know about the money exchange in other countries but it's $4000 in Australia,Neutral
2025-02-06 19:15:08-05:00,35% uplift? All the others seem to get +25% and if using Raytracing to the max more like 15% plus over the 4090.  Did you mess up the tests? AGAIN,Neutral
2025-02-06 19:34:20-05:00,Plot twist.....The studio is designed by Human Intelligence!!!,Neutral
2025-02-06 20:07:50-05:00,"Just further proof that if you’re still buying nvidia you’re either rich and just want the most expensive thing to flex, stupid and don’t understand what you’re buying, or going blue from having jensens hwong rammed all the way to your stomach",Negative
2025-02-06 21:08:03-05:00,is noo smooothness feeling diff not how it works,Negative
2025-02-06 21:23:23-05:00,Gay comment is top,Neutral
2025-02-06 21:37:41-05:00,So from 3090 too 5090 it is 90% faster,Positive
2025-02-06 22:59:08-05:00,"couldn’t you just run two computers as one? like is that possible because i have no clue, like what if i got two 4090s instead of one 5090 and hooked it up to run together as one? i’ve seen youtuber basically homeless do crazy things, i bet he could do such activities",Neutral
